Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training 
1433000,1.5336174,18.025,-2.747159,-4.172706520557403,-4.172706520557403,1.0
1434000,1.5375679,18.405405405405407,-2.4577928,-3.837199296270098,-3.837199296270098,1.0
1435000,1.4830805,20.833333333333332,-2.558317,-3.831383991572592,-3.831383991572592,1.0
1436000,1.5013082,29.485714285714284,-2.7251813,-4.252228601111306,-4.252228601111306,1.0
1437000,1.5569313,17.818181818181817,-2.6346555,-3.914889963234172,-3.914889963234172,1.0
1438000,1.5208287,26.71875,-2.3386457,-3.402396066983541,-3.402396066983541,1.0
1439000,1.5205853,48.411764705882355,-2.483867,-4.343811172427553,-4.343811172427553,1.0
1440000,1.6177709,29.62857142857143,-2.353296,-1.4122804499961235,-1.4122804499961235,1.0
1441000,1.5935503,18.023255813953487,-2.512732,-4.105508247087168,-4.105508247087168,1.0
1442000,1.6558053,23.31578947368421,-2.488577,-3.682696890186619,-3.682696890186619,1.0
1443000,1.6725576,18.711111111111112,-2.7184372,-4.078006930973219,-4.078006930973219,1.0
1444000,1.6970553,18.976744186046513,-2.6359444,-3.9338353040606475,-3.9338353040606475,1.0
1445000,1.6413656,17.3125,-2.7458835,-3.8514378679559584,-3.8514378679559584,1.0
1446000,1.6786778,49.945945945945944,-2.5424361,-5.328502905996222,-5.328502905996222,1.0
1447000,1.6751611,42.833333333333336,-2.4077997,-2.518350567759537,-2.518350567759537,1.0
1448000,1.7358919,25.6,-2.5485284,-3.7388762617256583,-3.7388762617256583,1.0
1449000,1.6832662,23.928571428571427,-2.471446,-3.936028559033464,-3.936028559033464,1.0
1450000,1.7232517,20.5609756097561,-2.6766062,-4.020381348473685,-4.020381348473685,1.0
1451000,1.6934255,23.61111111111111,-2.348715,-3.743851545878819,-3.743851545878819,1.0
1452000,1.7279512,22.692307692307693,-2.6639457,-4.125337152481079,-4.125337152481079,1.0
1453000,1.7118453,23.8,-2.4262316,-3.5849392370479864,-3.5849392370479864,1.0
1454000,1.7195766,21.0,-2.807528,-4.088173524538676,-4.088173524538676,1.0
1455000,1.680947,20.897959183673468,-2.485377,-3.833463992761529,-3.833463992761529,1.0
1456000,1.6910251,17.041666666666668,-2.8155103,-3.9000539873160567,-3.9000539873160567,1.0
1457000,1.7419013,20.93877551020408,-2.5021977,-3.7707492957512536,-3.7707492957512536,1.0
1458000,1.6748171,23.666666666666668,-2.6738071,-4.197837550465653,-4.197837550465653,1.0
1459000,1.6725544,24.210526315789473,-2.5206625,-3.819516572356224,-3.819516572356224,1.0
1460000,1.6664604,19.20408163265306,-2.5005388,-3.7887439849425335,-3.7887439849425335,1.0
1461000,1.5784305,21.90909090909091,-2.6359606,-4.041067339125133,-4.041067339125133,1.0
1462000,1.6619015,20.040816326530614,-2.6696916,-3.6259622502326967,-3.6259622502326967,1.0
1463000,1.6708801,20.94736842105263,-2.4445343,-3.7863411689415956,-3.7863411689415956,1.0
1464000,1.6715666,23.86046511627907,-2.3369062,-3.806041659310807,-3.806041659310807,1.0
1465000,1.6442103,23.155555555555555,-2.717788,-4.281073721972379,-4.281073721972379,1.0
1466000,1.6174974,17.775510204081634,-2.668797,-3.9820537543764303,-3.9820537543764303,1.0
1467000,1.6059064,20.854166666666668,-2.6785102,-3.9357598340138793,-3.9357598340138793,1.0
1468000,1.6566411,23.55,-2.5274389,-4.0754763715797,-4.0754763715797,1.0
1469000,1.6868145,20.57777777777778,-2.566292,-4.060051065810184,-4.060051065810184,1.0
1470000,1.5497499,23.941176470588236,-2.443955,-3.761282164709909,-3.761282164709909,1.0
1471000,1.5608715,25.872340425531913,-2.5141668,-3.6988881485802785,-3.6988881485802785,1.0
1472000,1.6341333,22.25,-2.9298444,-4.363897714209049,-4.363897714209049,1.0
1473000,1.6309273,19.375,-2.4541588,-3.2008271461183373,-3.2008271461183373,1.0
1474000,1.636578,19.97826086956522,-2.583025,-3.740573284473825,-3.740573284473825,1.0
1475000,1.637934,23.697674418604652,-2.5296636,-3.729281566863836,-3.729281566863836,1.0
1476000,1.5822095,21.095238095238095,-2.650833,-4.265553647563571,-4.265553647563571,1.0
1477000,1.645829,21.93617021276596,-2.5850801,-3.537868546678665,-3.537868546678665,1.0
1478000,1.6179174,22.261904761904763,-2.4997358,-3.8220792509788692,-3.8220792509788692,1.0
1479000,1.642166,23.372093023255815,-2.4660525,-3.7406840302595277,-3.7406840302595277,1.0
1480000,1.6766914,20.630434782608695,-2.6051843,-3.617265094881472,-3.617265094881472,1.0
1481000,1.6183361,21.170731707317074,-2.6403296,-3.8861694627337986,-3.8861694627337986,1.0
1482000,1.600118,20.0,-2.621952,-3.9486023982365928,-3.9486023982365928,1.0
1483000,1.7138242,19.77777777777778,-2.7637885,-4.1046073330773245,-4.1046073330773245,1.0
1484000,1.6435407,20.428571428571427,-2.7163665,-3.7593443739414214,-3.7593443739414214,1.0
1485000,1.7164824,20.72340425531915,-2.6132116,-4.026257882947507,-4.026257882947507,1.0
1486000,1.6388103,22.714285714285715,-2.6989956,-4.025341876024424,-4.025341876024424,1.0
1487000,1.6680459,20.023809523809526,-2.786912,-4.298556039973003,-4.298556039973003,1.0
1488000,1.6583549,21.027027027027028,-2.6128445,-3.915899496812087,-3.915899496812087,1.0
1489000,1.6811044,30.13953488372093,-2.3228893,-3.6075591892004013,-3.6075591892004013,1.0
1490000,1.7095639,21.0,-2.5126107,-3.793189441615885,-3.793189441615885,1.0
1491000,1.7157273,18.894736842105264,-2.6584275,-4.108727292010658,-4.108727292010658,1.0
1492000,1.6515795,25.680851063829788,-2.621741,-3.900591750094231,-3.900591750094231,1.0
1493000,1.6108137,20.02127659574468,-2.7041967,-3.98943268722958,-3.98943268722958,1.0
1494000,1.5802376,22.906976744186046,-2.732888,-4.197421338070523,-4.197421338070523,1.0
1495000,1.5818148,19.48936170212766,-2.6198225,-3.6915195495524307,-3.6915195495524307,1.0
1496000,1.5545124,23.095238095238095,-2.473522,-3.6050564327905343,-3.6050564327905343,1.0
1497000,1.5797966,20.75,-2.6315064,-4.0758888626640495,-4.0758888626640495,1.0
1498000,1.652363,19.73076923076923,-2.6849174,-3.708103323684019,-3.708103323684019,1.0
1499000,1.6216753,21.11111111111111,-2.7189832,-4.066719113455878,-4.066719113455878,1.0
1500000,1.675954,19.425531914893618,-2.8563466,-3.915565403140321,-3.915565403140321,1.0
1501000,1.6387657,21.166666666666668,-2.7643988,-4.069069815718609,-4.069069815718609,1.0
1502000,1.6133676,18.928571428571427,-2.8261132,-3.7595983386039733,-3.7595983386039733,1.0
1503000,1.589328,26.976190476190474,-2.8147898,-4.216730835825898,-4.216730835825898,1.0
1504000,1.5944186,22.825,-2.82151,-4.231471583956764,-4.231471583956764,1.0
1505000,1.6224576,22.333333333333332,-2.793375,-3.794201096892357,-3.794201096892357,1.0
1506000,1.5408272,24.390243902439025,-2.922318,-4.4116499958894195,-4.4116499958894195,1.0
1507000,1.6130456,17.53061224489796,-3.0368218,-4.188068936852848,-4.188068936852848,1.0
1508000,1.5163041,19.0,-2.6662161,-3.9172763244525806,-3.9172763244525806,1.0
1509000,1.6403587,30.555555555555557,-2.73727,-3.6560857648199256,-3.6560857648199256,1.0
1510000,1.6131315,20.94736842105263,-2.7204487,-4.097085017424363,-4.097085017424363,1.0
1511000,1.627513,21.74418604651163,-2.6539001,-3.911966230188097,-3.911966230188097,1.0
1512000,1.6541771,16.790697674418606,-2.6350615,-3.7647190803573247,-3.7647190803573247,1.0
1513000,1.6351599,19.275,-2.5152636,-3.694747834704643,-3.694747834704643,1.0
1514000,1.5383304,26.16,-2.7298577,-3.8197161891358964,-3.8197161891358964,1.0
1515000,1.4876055,21.073170731707318,-2.7282288,-3.9520925364711066,-3.9520925364711066,1.0
1516000,1.4736199,19.80952380952381,-2.696421,-3.868233311743963,-3.868233311743963,1.0
1517000,1.455266,18.227272727272727,-2.4605443,-3.4578612338412893,-3.4578612338412893,1.0
1518000,1.5601345,31.88372093023256,-2.6255105,-4.286702956731727,-4.286702956731727,1.0
1519000,1.5338084,23.05128205128205,-2.5602524,-4.0199823505000065,-4.0199823505000065,1.0
1520000,1.4970773,19.5609756097561,-2.6913824,-3.909711990245553,-3.909711990245553,1.0
1521000,1.5587876,22.25,-2.4536376,-3.3904278454455463,-3.3904278454455463,1.0
1522000,1.5001216,21.093023255813954,-2.5400531,-4.0520190814646275,-4.0520190814646275,1.0
1523000,1.5874443,20.023255813953487,-2.703791,-4.092005501853095,-4.092005501853095,1.0
1524000,1.5499914,20.666666666666668,-2.6682892,-3.94339352562314,-3.94339352562314,1.0
1525000,1.5525731,22.318181818181817,-2.5915499,-4.114298467026201,-4.114298467026201,1.0
1526000,1.5635684,19.065217391304348,-2.6845784,-3.7925808222397515,-3.7925808222397515,1.0
1527000,1.5738294,19.666666666666668,-2.7979808,-4.127829702889047,-4.127829702889047,1.0
1528000,1.5743635,27.685714285714287,-2.5059745,-4.176829308271408,-4.176829308271408,1.0
1529000,1.5744532,23.756756756756758,-2.6708455,-4.205188364595981,-4.205188364595981,1.0
1530000,1.5663314,19.847826086956523,-2.813273,-4.229763544335658,-4.229763544335658,1.0
1531000,1.6869189,40.8936170212766,-2.4922543,-1.9261595177585664,-1.9261595177585664,1.0
1532000,1.6169885,25.394736842105264,-2.6745794,-4.315688070323732,-4.315688070323732,1.0
1533000,1.6459038,20.934782608695652,-2.523669,-3.838347961815695,-3.838347961815695,1.0
1534000,1.6098449,19.541666666666668,-2.613189,-3.615758456289768,-3.615758456289768,1.0
1535000,1.5718503,19.15909090909091,-2.6316938,-3.810545951821083,-3.810545951821083,1.0
1536000,1.5285425,22.886363636363637,-2.5779092,-3.5727567698644553,-3.5727567698644553,1.0
1537000,1.646228,24.157894736842106,-2.3689837,-3.876669453250037,-3.876669453250037,1.0
1538000,1.6326399,22.782608695652176,-2.6010733,-4.45922554622997,-4.45922554622997,1.0
1539000,1.6327333,22.533333333333335,-2.6302867,-4.0024622780211425,-4.0024622780211425,1.0
1540000,1.6521925,19.652173913043477,-2.6661558,-4.091957531076797,-4.091957531076797,1.0
1541000,1.6273439,22.333333333333332,-2.6659553,-4.100570093753726,-4.100570093753726,1.0
1542000,1.5685099,22.372093023255815,-2.8115664,-4.038965532946032,-4.038965532946032,1.0
1543000,1.5260115,24.68421052631579,-2.7199836,-4.110112315416336,-4.110112315416336,1.0
1544000,1.5578518,20.5,-2.6592171,-3.7409939951366846,-3.7409939951366846,1.0
1545000,1.6292063,19.645833333333332,-2.7992437,-3.957089138031006,-3.957089138031006,1.0
1546000,1.6272054,24.545454545454547,-2.466765,-3.911997144872492,-3.911997144872492,1.0
1547000,1.619184,19.46808510638298,-2.9123936,-4.381815969944,-4.381815969944,1.0
1548000,1.6196485,20.27659574468085,-2.6578672,-3.6391670879195717,-3.6391670879195717,1.0
1549000,1.6247658,19.863636363636363,-2.6257305,-3.7980290677236472,-3.7980290677236472,1.0
1550000,1.6370949,21.67391304347826,-2.7970989,-4.170912329355875,-4.170912329355875,1.0
1551000,1.576227,23.358974358974358,-2.6441336,-3.7927657932043077,-3.7927657932043077,1.0
1552000,1.5903121,21.19148936170213,-2.762714,-4.140291912611141,-4.140291912611141,1.0
1553000,1.5804592,20.958333333333332,-3.0394154,-4.029917965332667,-4.029917965332667,1.0
1554000,1.5225363,20.214285714285715,-2.8247797,-3.7567302783330283,-3.7567302783330283,1.0
1555000,1.491646,23.40909090909091,-2.9280882,-4.084216389714218,-4.084216389714218,1.0
1556000,1.5807083,23.852941176470587,-2.7472184,-3.9552153552833356,-3.9552153552833356,1.0
1557000,1.53675,19.041666666666668,-2.8289602,-3.877291124799977,-3.877291124799977,1.0
1558000,1.5796876,23.054054054054053,-2.6369104,-3.9999223281111984,-3.9999223281111984,1.0
1559000,1.4828354,28.36111111111111,-2.5156379,-4.08902240443874,-4.08902240443874,1.0
1560000,1.5770726,21.822222222222223,-2.821683,-4.199197608491649,-4.199197608491649,1.0
1561000,1.5275012,20.925,-2.6232278,-3.820878046751022,-3.820878046751022,1.0
1562000,1.5013177,22.857142857142858,-2.5626001,-3.513520996130648,-3.513520996130648,1.0
1563000,1.5944021,19.369565217391305,-2.8211844,-4.0936304201250495,-4.0936304201250495,1.0
1564000,1.4832209,20.704545454545453,-2.6155398,-3.8309415096328374,-3.8309415096328374,1.0
1565000,1.4352556,21.675,-2.7531476,-4.149437728524208,-4.149437728524208,1.0
1566000,1.4866186,22.066666666666666,-2.7616518,-3.7668811001560907,-3.7668811001560907,1.0
1567000,1.653091,38.5,-2.6846082,-3.7810453861951827,-3.7810453861951827,1.0
1568000,1.4051113,21.694444444444443,-2.537805,-4.093515529352076,-4.093515529352076,1.0
1569000,1.5046772,21.854166666666668,-2.5531394,-3.3287723834315934,-3.3287723834315934,1.0
1570000,1.5000249,18.97872340425532,-2.8939588,-3.8796394715706506,-3.8796394715706506,1.0
1571000,1.61573,21.36111111111111,-2.6237254,-3.8405005304436934,-3.8405005304436934,1.0
1572000,1.5306375,23.466666666666665,-2.5186129,-3.421819757847559,-3.421819757847559,1.0
1573000,1.5374705,20.425,-2.7512076,-4.376186288538433,-4.376186288538433,1.0
1574000,1.5439001,19.617021276595743,-2.6469338,-3.9201856540597,-3.9201856540597,1.0
1575000,1.6167283,20.325581395348838,-2.4961636,-3.8291485974955006,-3.8291485974955006,1.0
1576000,1.5282243,19.77777777777778,-2.6173317,-3.7951443513234455,-3.7951443513234455,1.0
1577000,1.5709088,21.78048780487805,-2.6413348,-3.9370025454497917,-3.9370025454497917,1.0
1578000,1.6515054,21.19047619047619,-2.5558183,-4.110157977703006,-4.110157977703006,1.0
1579000,1.505969,19.75,-2.575317,-3.8951756013764274,-3.8951756013764274,1.0
1580000,1.5774964,20.479166666666668,-2.4656513,-3.695868660103191,-3.695868660103191,1.0
1581000,1.5378726,22.307692307692307,-2.361353,-3.8112753935158254,-3.8112753935158254,1.0
1582000,1.6115415,19.926829268292682,-2.6324017,-4.215896354480223,-4.215896354480223,1.0
1583000,1.6283015,42.977777777777774,-2.7464929,-3.2553926462476905,-3.2553926462476905,1.0
1584000,1.6197486,22.348837209302324,-2.6097045,-3.9610673993132837,-3.9610673993132837,1.0
1585000,1.6486089,21.25,-2.5856857,-3.7373238298628064,-3.7373238298628064,1.0
1586000,1.6671187,18.425925925925927,-2.656252,-3.7460506294782343,-3.7460506294782343,1.0
1587000,1.5814608,17.26086956521739,-2.8988147,-3.7199455300966897,-3.7199455300966897,1.0
1588000,1.631822,26.069767441860463,-2.5007834,-3.573334665525527,-3.573334665525527,1.0
1589000,1.5993869,21.0,-2.4804535,-3.5599593303420325,-3.5599593303420325,1.0
1590000,1.5926349,22.853658536585368,-2.8946075,-3.970323236215682,-3.970323236215682,1.0
1591000,1.5870359,20.74468085106383,-2.5281243,-3.590853310645895,-3.590853310645895,1.0
1592000,1.669486,23.317073170731707,-2.6120281,-3.914625537104723,-3.914625537104723,1.0
1593000,1.6640155,19.130434782608695,-2.7078416,-3.727586515406345,-3.727586515406345,1.0
1594000,1.6089222,21.195652173913043,-2.620632,-3.906206821286401,-3.906206821286401,1.0
1595000,1.60317,21.22222222222222,-2.5758078,-3.8966637624634637,-3.8966637624634637,1.0
1596000,1.5889931,23.05263157894737,-2.6009169,-3.687278639979479,-3.687278639979479,1.0
1597000,1.5779204,25.95,-2.570982,-3.8646123785721627,-3.8646123785721627,1.0
1598000,1.6550015,23.333333333333332,-2.486437,-3.8705754346317716,-3.8705754346317716,1.0
1599000,1.6237065,22.95,-2.5344014,-3.857689952850342,-3.857689952850342,1.0
1600000,1.5770292,22.325581395348838,-2.7557626,-3.911221433769573,-3.911221433769573,1.0
1601000,1.5842172,19.571428571428573,-2.6852863,-3.894777766118447,-3.894777766118447,1.0
1602000,1.6244385,19.791666666666668,-2.698989,-4.178857993106453,-4.178857993106453,1.0
1603000,1.6323066,20.382978723404257,-2.7485332,-4.06283962726593,-4.06283962726593,1.0
1604000,1.6899276,19.644444444444446,-2.7337322,-4.108101925585005,-4.108101925585005,1.0
1605000,1.6912675,20.8,-2.8216429,-4.208776335326993,-4.208776335326993,1.0
1606000,1.6436443,21.733333333333334,-2.8284986,-4.083706303076311,-4.083706303076311,1.0
1607000,1.4482422,21.121951219512194,-2.513226,-3.6922195124071697,-3.6922195124071697,1.0
1608000,1.630574,24.093023255813954,-2.516014,-3.824163280609177,-3.824163280609177,1.0
1609000,1.6592896,19.23076923076923,-2.6669984,-3.920919213976179,-3.920919213976179,1.0
1610000,1.5738549,25.954545454545453,-2.5453699,-3.316551980308511,-3.316551980308511,1.0
1611000,1.5241053,19.375,-2.517118,-3.5851868335157633,-3.5851868335157633,1.0
1612000,1.6074743,23.0,-2.451432,-3.742894660858881,-3.742894660858881,1.0
1613000,1.614307,17.869565217391305,-2.7440004,-3.9991480721079786,-3.9991480721079786,1.0
1614000,1.582336,22.209302325581394,-2.5226421,-3.744047076203102,-3.744047076203102,1.0
1615000,1.5475222,24.57777777777778,-2.5207698,-3.444924060503642,-3.444924060503642,1.0
1616000,1.5497006,18.36,-2.7087698,-3.8879421520233155,-3.8879421520233155,1.0
1617000,1.543724,24.43243243243243,-2.5530298,-4.134615749926181,-4.134615749926181,1.0
1618000,1.522543,21.458333333333332,-2.4797678,-3.6496764155144388,-3.6496764155144388,1.0
1619000,1.5649079,22.475,-2.7649798,-4.265648542415528,-4.265648542415528,1.0
1620000,1.5960417,23.295454545454547,-2.584902,-4.076445429807618,-4.076445429807618,1.0
1621000,1.5642797,20.170212765957448,-2.6595514,-3.6653518254558244,-3.6653518254558244,1.0
1622000,1.6038504,19.148936170212767,-2.810386,-4.178431611994038,-4.178431611994038,1.0
1623000,1.672533,21.148936170212767,-2.5448349,-3.480735114465157,-3.480735114465157,1.0
1624000,1.68739,23.622222222222224,-2.6154363,-4.128468343615532,-4.128468343615532,1.0
1625000,1.6030288,22.973684210526315,-2.7628908,-4.071007467451549,-4.071007467451549,1.0
1626000,1.594745,21.17391304347826,-2.79153,-3.9334035023399023,-3.9334035023399023,1.0
1627000,1.5704126,20.244444444444444,-2.5704305,-3.6657129632102117,-3.6657129632102117,1.0
1628000,1.5422919,17.725,-2.6797154,-4.0733285915283926,-4.0733285915283926,1.0
1629000,1.5834286,20.632653061224488,-2.6643085,-3.8885482450326285,-3.8885482450326285,1.0
1630000,1.4518706,17.489795918367346,-2.8975887,-3.837185595035553,-3.837185595035553,1.0
1631000,1.4232111,26.64864864864865,-2.5430932,-3.945825355894425,-3.945825355894425,1.0
1632000,1.5921899,19.488372093023255,-2.6863043,-4.076383802023801,-4.076383802023801,1.0
1633000,1.5988305,22.142857142857142,-2.4929295,-3.7712776320321217,-3.7712776320321217,1.0
1634000,1.5620972,21.6,-2.8086994,-4.279517948627472,-4.279517948627472,1.0
1635000,1.5004692,18.66,-2.8697388,-3.8466224297881126,-3.8466224297881126,1.0
1636000,1.5061586,19.09090909090909,-2.782667,-4.113263977334855,-4.113263977334855,1.0
1637000,1.4722066,19.846153846153847,-2.6567965,-4.088520570805199,-4.088520570805199,1.0
1638000,1.5313935,24.0,-2.5787895,-3.549018757287846,-3.549018757287846,1.0
1639000,1.5645024,21.878048780487806,-2.6297002,-3.768607578626493,-3.768607578626493,1.0
1640000,1.526542,19.595744680851062,-2.7660992,-3.819143261598504,-3.819143261598504,1.0
1641000,1.5549352,19.68888888888889,-2.5438552,-3.7574157105551826,-3.7574157105551826,1.0
1642000,1.4582998,52.05714285714286,-2.658208,-4.601791395528896,-4.601791395528896,1.0
1643000,1.5829701,23.825,-2.4822013,-3.839134991168976,-3.839134991168976,1.0
1644000,1.5879312,17.980392156862745,-2.9237485,-3.9322305601470324,-3.9322305601470324,1.0
1645000,1.4555403,20.897435897435898,-2.6674962,-3.953549311274574,-3.953549311274574,1.0
1646000,1.5611092,24.4,-2.5215535,-3.8734257127109326,-3.8734257127109326,1.0
1647000,1.5215752,19.8,-2.634217,-3.898510903120041,-3.898510903120041,1.0
1648000,1.5410782,23.257142857142856,-2.7938297,-4.069924526744419,-4.069924526744419,1.0
1649000,1.5138022,19.955555555555556,-2.6254642,-3.912779986858368,-3.912779986858368,1.0
1650000,1.5068778,22.317073170731707,-2.6406233,-3.814280263015202,-3.814280263015202,1.0
1651000,1.4749825,24.658536585365855,-2.5234914,-3.9785278487849878,-3.9785278487849878,1.0
1652000,1.5891827,17.976744186046513,-2.6437347,-3.54499843650394,-3.54499843650394,1.0
1653000,1.6233068,26.10810810810811,-2.4022486,-3.7106372619930066,-3.7106372619930066,1.0
1654000,1.633801,25.466666666666665,-2.0483332,-3.924563428451275,-3.924563428451275,1.0
1655000,1.5417813,27.555555555555557,-2.3253124,-4.180173859425953,-4.180173859425953,1.0
1656000,1.6136593,23.974358974358974,-2.4434505,-3.518509456515312,-3.518509456515312,1.0
1657000,1.564632,18.0625,-2.8848968,-4.237740931462269,-4.237740931462269,1.0
1658000,1.560703,42.48936170212766,-2.6013305,-2.542571257713229,-2.542571257713229,1.0
1659000,1.5729151,22.15,-2.6143873,-3.6183472551950593,-3.6183472551950593,1.0
1660000,1.5342157,26.060606060606062,-2.5048506,-4.026422574239619,-4.026422574239619,1.0
1661000,1.5801065,20.37037037037037,-2.6945987,-3.8559212841770867,-3.8559212841770867,1.0
1662000,1.524752,25.97142857142857,-2.6241877,-4.461107578542498,-4.461107578542498,1.0
1663000,1.5250376,17.93617021276596,-2.7101338,-3.910696658682316,-3.910696658682316,1.0
1664000,1.5323985,26.783783783783782,-2.520142,-3.7095578093739117,-3.7095578093739117,1.0
1665000,1.5290399,20.25581395348837,-2.5588815,-3.6402896285057067,-3.6402896285057067,1.0
1666000,1.5422469,23.27027027027027,-2.479456,-4.031940109199947,-4.031940109199947,1.0
1667000,1.590933,21.475,-2.541514,-3.775788667590119,-3.775788667590119,1.0
1668000,1.5078173,22.390243902439025,-2.5843647,-4.106888795510317,-4.106888795510317,1.0
1669000,1.5154542,20.615384615384617,-2.4372134,-3.7233964449320083,-3.7233964449320083,1.0
1670000,1.5285807,23.568181818181817,-2.7587929,-3.765083972613017,-3.765083972613017,1.0
1671000,1.6361113,17.295454545454547,-2.8456461,-3.9487654192503108,-3.9487654192503108,1.0
1672000,1.543798,21.574468085106382,-2.6565096,-4.007969745930205,-4.007969745930205,1.0
1673000,1.6650863,18.636363636363637,-2.7951164,-3.8367788314819338,-3.8367788314819338,1.0
1674000,1.5094504,19.08,-2.7334168,-3.800316238889889,-3.800316238889889,1.0
1675000,1.5004963,18.133333333333333,-2.7087736,-3.753336591190762,-3.753336591190762,1.0
1676000,1.5238441,22.4,-2.6940582,-3.7512393849236623,-3.7512393849236623,1.0
1677000,1.5764965,19.08,-2.668167,-3.942008892695109,-3.942008892695109,1.0
1678000,1.5644308,46.30952380952381,-2.6018271,-3.652782363167336,-3.652782363167336,1.0
1679000,1.6565598,21.22222222222222,-2.5234525,-3.8455193139785946,-3.8455193139785946,1.0
1680000,1.6284362,22.75,-2.5032198,-3.9682675794113513,-3.9682675794113513,1.0
1681000,1.6246504,20.17391304347826,-2.5906103,-3.9297421185866646,-3.9297421185866646,1.0
1682000,1.571044,21.068181818181817,-2.5970798,-4.002726821795754,-4.002726821795754,1.0
1683000,1.6161784,23.6046511627907,-2.731959,-4.171679116785526,-4.171679116785526,1.0
1684000,1.5894881,20.775,-2.6448412,-3.8597479899724325,-3.8597479899724325,1.0
1685000,1.6564708,19.3265306122449,-2.7895224,-3.954834136557072,-3.954834136557072,1.0
1686000,1.6402781,23.53488372093023,-2.6135054,-4.113618701003318,-4.113618701003318,1.0
1687000,1.624438,23.61904761904762,-2.560106,-4.025596056665693,-4.025596056665693,1.0
1688000,1.5714079,19.674418604651162,-2.7839534,-4.375801909537542,-4.375801909537542,1.0
1689000,1.6320719,25.425,-2.553849,-3.7425239072289576,-3.7425239072289576,1.0
1690000,1.6421013,23.045454545454547,-2.7536807,-4.23056806296837,-4.23056806296837,1.0
1691000,1.6274208,22.023255813953487,-2.554257,-4.004598864289218,-4.004598864289218,1.0
1692000,1.6930687,19.533333333333335,-2.703934,-3.9836401436063977,-3.9836401436063977,1.0
1693000,1.6670698,21.25,-2.678699,-3.843404059410095,-3.843404059410095,1.0
1694000,1.6295965,20.152173913043477,-2.7508032,-4.141833272965058,-4.141833272965058,1.0
1695000,1.6126795,20.0625,-2.624074,-3.711167690654596,-3.711167690654596,1.0
1696000,1.670391,21.122448979591837,-2.6340613,-3.8445986021648753,-3.8445986021648753,1.0
1697000,1.6270725,19.32608695652174,-2.5495462,-3.714106948375702,-3.714106948375702,1.0
1698000,1.5786203,21.146341463414632,-2.4216106,-4.07679549077662,-4.07679549077662,1.0
1699000,1.6590314,22.304347826086957,-2.6205952,-3.7224240353766906,-3.7224240353766906,1.0
1700000,1.5913278,22.85,-2.4824586,-4.069938476269062,-4.069938476269062,1.0
1701000,1.5994,19.09433962264151,-2.76383,-4.107317381310013,-4.107317381310013,1.0
1702000,1.5118761,22.97222222222222,-2.5345316,-3.765482654174169,-3.765482654174169,1.0
1703000,1.655618,24.434782608695652,-2.4943964,-3.94959671497345,-3.94959671497345,1.0
1704000,1.6462961,21.093023255813954,-2.5254884,-3.95453663576733,-3.95453663576733,1.0
1705000,1.6165388,19.387755102040817,-2.6314723,-3.821915957927704,-3.821915957927704,1.0
1706000,1.6052684,18.423076923076923,-2.7180502,-3.933177069121716,-3.933177069121716,1.0
1707000,1.6286457,21.609756097560975,-2.6929524,-4.193584924790917,-4.193584924790917,1.0
1708000,1.6632818,23.627906976744185,-2.5174336,-3.560708311471072,-3.560708311471072,1.0
1709000,1.6486129,21.804347826086957,-2.7105289,-4.297212176544722,-4.297212176544722,1.0
1710000,1.6271474,18.304347826086957,-2.660981,-3.837883231639862,-3.837883231639862,1.0
1711000,1.6048138,23.46511627906977,-2.6621125,-3.881612005687895,-3.881612005687895,1.0
1712000,1.6653725,17.775510204081634,-2.7339075,-3.8421997737884523,-3.8421997737884523,1.0
1713000,1.550903,26.52777777777778,-2.4796321,-3.9801454544067383,-3.9801454544067383,1.0
1714000,1.6198466,25.0,-2.6878898,-3.8903996667196585,-3.8903996667196585,1.0
1715000,1.5365067,22.045454545454547,-2.6824274,-4.199504767145429,-4.199504767145429,1.0
1716000,1.6286168,22.195121951219512,-2.615358,-3.4057354629039764,-3.4057354629039764,1.0
1717000,1.6116848,21.27659574468085,-2.652875,-3.6241748836305407,-3.6241748836305407,1.0
1718000,1.6531415,21.372093023255815,-2.6005058,-3.8203545564954933,-3.8203545564954933,1.0
1719000,1.6215851,19.77777777777778,-2.7278557,-3.8902465208717016,-3.8902465208717016,1.0
1720000,1.6034639,21.804347826086957,-2.6739082,-3.8804409715864394,-3.8804409715864394,1.0
1721000,1.514681,22.333333333333332,-2.6329958,-4.302167709280805,-4.302167709280805,1.0
1722000,1.621735,22.07894736842105,-2.8013058,-4.187374498393084,-4.187374498393084,1.0
1723000,1.5688388,18.851063829787233,-2.6779547,-3.9310257824099795,-3.9310257824099795,1.0
1724000,1.5740509,22.41860465116279,-2.587267,-3.8922553970700218,-3.8922553970700218,1.0
1725000,1.5350316,18.952380952380953,-2.69678,-3.7856809849088844,-3.7856809849088844,1.0
1726000,1.5038666,23.641025641025642,-2.3913288,-3.4836915312586605,-3.4836915312586605,1.0
1727000,1.567686,19.711111111111112,-2.8011172,-4.159093315186708,-4.159093315186708,1.0
1728000,1.5832376,21.195121951219512,-2.6072578,-3.867894254433803,-3.867894254433803,1.0
1729000,1.5671691,23.625,-2.4151418,-3.3919809940384655,-3.3919809940384655,1.0
1730000,1.5612552,20.444444444444443,-2.7396395,-4.187055254524404,-4.187055254524404,1.0
